1,47.9401951330724
1,47.9401951330724
2,48.3230493782393
2,48.3230493782393
3,49.7159262266189
3,49.7159262266189
4,50.7295622007031
4,50.7295622007031
5,51.5750019149121
5,51.5750019149121
6,51.9237234056354
6,51.9237234056354
7,52.1192475432719
7,52.1192475432719
8,52.1148139859818
8,52.1148139859818
9,52.0254575744672
9,52.0254575744672
10,51.4876018639352
10,51.4876018639352
11,49.6393475257203
11,49.6393475257203
12,47.3515296886261
12,47.3515296886261
13,45.1471346901782
13,45.1471346901782
14,42.9624127055007
14,42.9624127055007
15,41.2041877807316
15,41.2041877807316
16,39.901927298451
16,39.901927298451
17,39.3531651014792
17,39.3531651014792
18,38.8370842619289
18,38.8370842619289
19,38.5427950639589
19,38.5427950639589
20,38.3492566757158
20,38.3492566757158
21,37.5924494117528
21,37.5924494117528
22,37.7632765104255
22,37.7632765104255
23,38.2215004337832
23,38.2215004337832
24,38.5736094100701
24,38.5736094100701
25,38.8513657342421
25,38.8513657342421
26,39.2211450948498
26,39.2211450948498
27,39.4218332150979
27,39.4218332150979
28,39.5373048728638
28,39.5373048728638
29,39.5812608241366
29,39.5812608241366
30,39.6433782174664
30,39.6433782174664
31,39.4584543572025
31,39.4584543572025
32,39.5227257717511
32,39.5227257717511
33,39.7321645492614
33,39.7321645492614
34,40.2169972245199
34,40.2169972245199
35,41.0808369130303
35,41.0808369130303
36,42.7543993388878
36,42.7543993388878
37,44.0335932404228
37,44.0335932404228
38,46.7965247980831
38,46.7965247980831
39,47.8403523856064
39,47.8403523856064
40,47.6735032761038
40,47.6735032761038
41,48.0050026066834
41,48.0050026066834
42,48.2708398021927
42,48.2708398021927
43,49.3856018688343
43,49.3856018688343
44,53.6256252751354
44,53.6256252751354
45,54.5787778545935
45,54.5787778545935
46,52.1759082120504
46,52.1759082120504
47,51.2973203261288
47,51.2973203261288
48,51.0246716288629
48,51.0246716288629
49,47.7117828899161
49,47.7117828899161
0,47.8565656504905
0,47.8565656504905
1,44.7056856318599
1,44.7056856318599
2,43.9229579262351
2,43.9229579262351
3,44.840941021321
3,44.840941021321
4,44.6251581391802
4,44.6251581391802
5,44.1643404232942
5,44.1643404232942
6,43.8078130128664
6,43.8078130128664
7,55.2031346021137
7,55.2031346021137
8,54.9998402390022
8,54.9998402390022
9,54.8485052198045
9,54.8485052198045
10,48.586498804316
10,48.586498804316
11,48.2087998738749
11,48.2087998738749
12,48.0624122133153
12,48.0624122133153
13,52.391270126517
13,52.391270126517
14,48.9327391756218
14,48.9327391756218
15,48.7183089525001
15,48.7183089525001
16,47.9625897363631
16,47.9625897363631
17,47.4378333833263
17,47.4378333833263
18,47.1027138862514
18,47.1027138862514
19,46.7387071690467
19,46.7387071690467
20,46.4018961282124
20,46.4018961282124
21,49.2746614053083
21,49.2746614053083
22,48.7196684151406
22,48.7196684151406
23,48.2446066095682
23,48.2446066095682
24,48.1084306595219
24,48.1084306595219
25,47.7777772097735
25,47.7777772097735
26,43.7798912991284
26,43.7798912991284
27,46.4288010400379
27,46.4288010400379
28,43.7392962703687
28,43.7392962703687
29,46.0885981637303
29,46.0885981637303
30,46.426661110894
30,46.426661110894
31,46.3068930140265
31,46.3068930140265
32,46.3892101641671
32,46.3892101641671
33,46.3167404445296
33,46.3167404445296
34,46.3862607728936
34,46.3862607728936
35,46.4364783118824
35,46.4364783118824
36,46.4350781861456
36,46.4350781861456
37,46.6359205851078
37,46.6359205851078
38,46.7614931077982
38,46.7614931077982
39,46.9404980713061
39,46.9404980713061
40,47.1517850661628
40,47.1517850661628
41,47.2145186981793
41,47.2145186981793
42,47.1617812077125
42,47.1617812077125
43,47.2088594499661
43,47.2088594499661
44,47.2781798186727
44,47.2781798186727
45,47.2106642715496
45,47.2106642715496
46,47.2848594389121
46,47.2848594389121
47,47.3952367293959
47,47.3952367293959
48,47.525663839635
48,47.525663839635
49,47.4985914087587
49,47.4985914087587
0,47.3195527097888
0,47.3195527097888
1,47.2024206513327
1,47.2024206513327
2,47.1397041121862
2,47.1397041121862
3,46.5888238268422
3,46.5888238268422
4,46.757516500665
4,46.757516500665
5,47.206339066507
5,47.206339066507
6,42.9905949050796
6,42.9905949050796
7,45.5034256231295
7,45.5034256231295
8,42.5582559423368
8,42.5582559423368
9,42.3632774561907
9,42.3632774561907
10,42.0160116580111
10,42.0160116580111
11,41.9226833793427
11,41.9226833793427
12,42.0560274962712
12,42.0560274962712
13,45.3125012382383
13,45.3125012382383
14,43.5535721789426
14,43.5535721789426
15,42.8124909158869
15,42.8124909158869
16,45.9280957542167
16,45.9280957542167
17,46.1637381250567
17,46.1637381250567
18,46.5550309141108
18,46.5550309141108
19,46.8713908924434
19,46.8713908924434
20,46.7496971803638
20,46.7496971803638
21,43.9665314638944
21,43.9665314638944
22,43.8197021364481
22,43.8197021364481
23,43.0477427682452
23,43.0477427682452
24,44.6327139127138
24,44.6327139127138
25,44.6832755320139
25,44.6832755320139
26,46.1490539952106
26,46.1490539952106
27,46.998775985798
27,46.998775985798
28,47.5086934952521
28,47.5086934952521
29,46.6296435335981
29,46.6296435335981
30,47.3380276202309
30,47.3380276202309
31,46.5790720846255
31,46.5790720846255
32,46.0644375368416
32,46.0644375368416
33,45.4543139871192
33,45.4543139871192
34,46.3480628961268
34,46.3480628961268
35,45.9773952200972
35,45.9773952200972
36,45.5982030205591
36,45.5982030205591
37,46.8397825261498
37,46.8397825261498
38,46.6661480224351
38,46.6661480224351
39,47.811390707213
